; Sample Rate 44100
; Channels 1 
0.0  -6.103515625e-05
2.2675736999999998e-05  0.057067871094
4.5351473999999997e-05  0.113586425782
6.8027211e-05  0.17004394531199998
9.070294799999999e-05  0.2255859375
0.00011337868  0.28039550782
0.00013605441999999998  0.316
0.00015873016  0.316
0.0001814059  0.316
0.00020408163  0.316
0.00022675737000000002  0.316
0.00024943311  0.316
0.00027210883999999997  0.316
0.00029478458  0.316
0.00031746032  0.316
0.00034013605  0.316
0.00036281179  0.316
0.00038548752999999995  0.316
0.00040816327  0.316
0.000430839  0.316
0.00045351474000000005  0.316
0.00047619047999999996  0.316
0.00049886621  0.316
0.00052154195  0.316
0.00054421769  0.316
0.00056689342  0.316
0.00058956916  0.316
0.0006122448999999999  0.316
0.00063492063  0.316
0.00065759637  0.316
0.00068027211  0.316
0.0007029478500000001  0.316
0.00072562358  0.316
0.00074829932  0.316
0.0007709750599999999  0.316
0.00079365079  0.316
0.0008163265299999999  0.316
0.0008390022699999999  0.316
0.000861678  0.316
0.0008843537400000001  0.316
0.0009070294800000001  0.316
0.00092970522  0.316
0.0009523809500000001  0.316
0.0009750566900000001  0.316
0.00099773243  0.316
0.0010204082  0.316
0.0010430839  0.316
0.0010657596  0.316
0.0010884354  0.30615234376
0.0011111111  0.26196289062
0.0011337868  0.21795654296
0.0011564626  0.174011230468
0.0011791383  0.130859375
0.0012018141  0.08782958984400001
0.0012244897999999999  0.046142578126
0.0012471655000000001  0.0050048828126
0.0012698413  -0.034912109376
0.001292517  -0.07318115234400001
0.0013151927  -0.110717773438
0.0013378685  -0.145935058594
0.0013605442  -0.180114746094
0.00138322  -0.21209716796
0.0014058957000000001  -0.24230957031999997
0.0014285714000000001  -0.27056884766
0.0014512472  -0.29656982422
0.0014739229  -0.316
0.0014965985999999998  -0.316
0.0015192744  -0.316
0.0015419501  -0.316
0.0015646259  -0.316
0.0015873016  -0.316
0.0016099773000000002  -0.316
0.0016326531  -0.316
0.0016553288  -0.316
0.0016780045  -0.316
0.0017006803  -0.316
0.001723356  -0.316
0.0017460317000000001  -0.316
0.0017687075  -0.316
0.0017913832  -0.316
0.001814059  -0.316
0.0018367347  -0.316
0.0018594104  -0.316
0.0018820862  -0.316
0.0019047619000000001  -0.316
0.0019274376000000001  -0.316
0.0019501134  -0.316
0.0019727891  -0.31573486328
0.0019954649  -0.29724121094
0.0020181406  -0.27935791016
0.0020408163  -0.25994873046
0.0020634920999999997  -0.2412109375
0.0020861678  -0.22155761718000003
0.0021088435  -0.20263671875999997
0.0021315193  -0.183288574218
0.002154195  -0.16473388671800002
0.0021768707000000003  -0.146240234376
0.0021995465  -0.12872314453199998
0.0022222222  -0.111511230468
0.002244898  -0.095581054688
0.0022675737  -0.08013916015599999
0.0022902494  -0.06616210937599999
0.0023129252  -0.053100585937999996
0.0023356009  -0.041442871094
0.0023582766  -0.031005859376
0.0023809524  -0.022033691406000002
0.0024036281  -0.0144653320312
0.0024263039  -0.008544921875
0.0024489795999999998  -0.004089355468800001
0.0024716553  -0.0013427734375
0.0024943311  0.0
0.0025170068  -0.00042724609376000003
0.0025396825  -0.0025024414062
0.0025623583  -0.006103515625
0.002585034  -0.0114135742188
0.0026077098  -0.0179443359376
0.0026303855  -0.026489257812
0.0026530612  -0.035827636718
0.002675737  -0.047302246094
0.0026984127  -0.059326171876
0.0027210884  -0.07318115234400001
0.0027437641999999997  -0.08764648437599999
0.0027664398999999998  -0.10345458984400001
0.0027891155999999998  -0.119995117188
0.0028117914000000003  -0.13739013671800002
0.0028344671000000003  -0.15545654296800002
0.0028571429  -0.174011230468
0.0028798186  -0.19287109375
0.0029024943  -0.21209716796
0.0029251701  -0.23138427734
0.0029478458  -0.25061035156
0.0029705215000000004  -0.26971435546
